,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
824,0.244,0.245,0.24466666666666667,0.245,0.00047140452079103207,0,8,44957696,all_reduce,8,8
825,0.245,0.246,0.24533333333333332,0.245,0.00047140452079103207,0,8,45088768,all_reduce,8,8
826,0.244,0.246,0.245,0.245,0.0008164965809277268,0,8,45219840,all_reduce,8,8
827,0.246,0.247,0.24633333333333332,0.246,0.00047140452079103207,0,8,45350912,all_reduce,8,8
828,0.246,0.247,0.24666666666666667,0.247,0.00047140452079103207,0,8,45481984,all_reduce,8,8
829,0.246,0.247,0.24666666666666667,0.247,0.00047140452079103207,0,8,45613056,all_reduce,8,8
830,0.249,0.249,0.249,0.249,0.0,0,8,45744128,all_reduce,8,8
831,0.249,0.249,0.249,0.249,0.0,0,8,45875200,all_reduce,8,8
832,0.248,0.251,0.24966666666666668,0.25,0.0012472191289246482,0,8,46006272,all_reduce,8,8
833,0.25,0.25,0.25,0.25,0.0,0,8,46137344,all_reduce,8,8
834,0.256,0.258,0.257,0.257,0.0008164965809277268,0,8,46268416,all_reduce,8,8
835,0.257,0.259,0.258,0.258,0.0008164965809277268,0,8,46399488,all_reduce,8,8
836,0.258,0.259,0.25866666666666666,0.259,0.00047140452079103207,0,8,46530560,all_reduce,8,8
837,0.259,0.26,0.25933333333333336,0.259,0.00047140452079103207,0,8,46661632,all_reduce,8,8
838,0.258,0.26,0.25933333333333336,0.26,0.0009428090415820641,0,8,46792704,all_reduce,8,8
839,0.258,0.259,0.25833333333333336,0.258,0.00047140452079103207,0,8,46923776,all_reduce,8,8
840,0.259,0.26,0.25933333333333336,0.259,0.00047140452079103207,0,8,47054848,all_reduce,8,8
841,0.26,0.26,0.26,0.26,0.0,0,8,47185920,all_reduce,8,8
842,0.258,0.261,0.25966666666666666,0.26,0.0012472191289246482,0,8,47316992,all_reduce,8,8
843,0.259,0.26,0.25966666666666666,0.26,0.00047140452079103207,0,8,47448064,all_reduce,8,8
844,0.258,0.259,0.25866666666666666,0.259,0.00047140452079103207,0,8,47579136,all_reduce,8,8
845,0.258,0.261,0.25966666666666666,0.26,0.0012472191289246482,0,8,47710208,all_reduce,8,8
846,0.26,0.261,0.26033333333333336,0.26,0.00047140452079103207,0,8,47841280,all_reduce,8,8
847,0.259,0.262,0.26033333333333336,0.26,0.0012472191289246482,0,8,47972352,all_reduce,8,8
848,0.26,0.261,0.26033333333333336,0.26,0.00047140452079103207,0,8,48103424,all_reduce,8,8
849,0.261,0.261,0.261,0.261,0.0,0,8,48234496,all_reduce,8,8
850,0.259,0.261,0.26,0.26,0.0008164965809277268,0,8,48365568,all_reduce,8,8
851,0.26,0.261,0.26066666666666666,0.261,0.00047140452079103207,0,8,48496640,all_reduce,8,8
852,0.261,0.262,0.26133333333333336,0.261,0.00047140452079103207,0,8,48627712,all_reduce,8,8
853,0.261,0.262,0.26166666666666666,0.262,0.00047140452079103207,0,8,48758784,all_reduce,8,8
854,0.26,0.263,0.26133333333333336,0.261,0.0012472191289246482,0,8,48889856,all_reduce,8,8
855,0.262,0.263,0.26233333333333336,0.262,0.00047140452079103207,0,8,49020928,all_reduce,8,8
856,0.262,0.263,0.26233333333333336,0.262,0.00047140452079103207,0,8,49152000,all_reduce,8,8
857,0.263,0.263,0.263,0.263,0.0,0,8,49283072,all_reduce,8,8
858,0.263,0.263,0.263,0.263,0.0,0,8,49414144,all_reduce,8,8
859,0.262,0.264,0.26333333333333336,0.264,0.0009428090415820641,0,8,49545216,all_reduce,8,8
860,0.264,0.265,0.26433333333333336,0.264,0.00047140452079103207,0,8,49676288,all_reduce,8,8
861,0.265,0.266,0.26566666666666666,0.266,0.00047140452079103207,0,8,49807360,all_reduce,8,8
862,0.264,0.266,0.26533333333333337,0.266,0.0009428090415820641,0,8,49938432,all_reduce,8,8
863,0.266,0.268,0.267,0.267,0.0008164965809277268,0,8,50069504,all_reduce,8,8
864,0.267,0.269,0.268,0.268,0.0008164965809277268,0,8,50200576,all_reduce,8,8
865,0.268,0.269,0.26833333333333337,0.268,0.00047140452079103207,0,8,50331648,all_reduce,8,8
866,0.275,0.277,0.27566666666666667,0.275,0.0009428090415820641,0,8,50462720,all_reduce,8,8
867,0.274,0.276,0.275,0.275,0.0008164965809277268,0,8,50593792,all_reduce,8,8
868,0.275,0.277,0.276,0.276,0.0008164965809277268,0,8,50724864,all_reduce,8,8
869,0.275,0.279,0.27666666666666667,0.276,0.0016996731711975965,0,8,50855936,all_reduce,8,8
870,0.275,0.277,0.2763333333333334,0.277,0.0009428090415820641,0,8,50987008,all_reduce,8,8
871,0.275,0.276,0.2753333333333334,0.275,0.00047140452079103207,0,8,51118080,all_reduce,8,8
872,0.276,0.277,0.27666666666666667,0.277,0.00047140452079103207,0,8,51249152,all_reduce,8,8
873,0.276,0.279,0.2776666666666667,0.278,0.0012472191289246482,0,8,51380224,all_reduce,8,8
874,0.276,0.278,0.277,0.277,0.0008164965809277268,0,8,51511296,all_reduce,8,8
875,0.276,0.277,0.27666666666666667,0.277,0.00047140452079103207,0,8,51642368,all_reduce,8,8
876,0.277,0.278,0.2773333333333334,0.277,0.00047140452079103207,0,8,51773440,all_reduce,8,8
877,0.276,0.279,0.2773333333333334,0.277,0.0012472191289246482,0,8,51904512,all_reduce,8,8
878,0.277,0.278,0.2773333333333334,0.277,0.00047140452079103207,0,8,52035584,all_reduce,8,8
879,0.277,0.278,0.2776666666666667,0.278,0.00047140452079103207,0,8,52166656,all_reduce,8,8
880,0.279,0.281,0.2796666666666667,0.279,0.0009428090415820641,0,8,52297728,all_reduce,8,8
881,0.279,0.279,0.279,0.279,0.0,0,8,52428800,all_reduce,8,8
882,0.278,0.278,0.278,0.278,0.0,0,8,52559872,all_reduce,8,8
883,0.278,0.281,0.2796666666666667,0.28,0.0012472191289246482,0,8,52690944,all_reduce,8,8
884,0.279,0.28,0.2796666666666667,0.28,0.00047140452079103207,0,8,52822016,all_reduce,8,8
885,0.278,0.28,0.2793333333333334,0.28,0.0009428090415820641,0,8,52953088,all_reduce,8,8
886,0.279,0.281,0.28,0.28,0.0008164965809277268,0,8,53084160,all_reduce,8,8
887,0.281,0.281,0.281,0.281,0.0,0,8,53215232,all_reduce,8,8
888,0.281,0.28200000000000003,0.2816666666666667,0.28200000000000003,0.00047140452079103207,0,8,53346304,all_reduce,8,8
889,0.281,0.28200000000000003,0.2816666666666667,0.28200000000000003,0.00047140452079103207,0,8,53477376,all_reduce,8,8
890,0.28200000000000003,0.28300000000000003,0.2823333333333334,0.28200000000000003,0.00047140452079103207,0,8,53608448,all_reduce,8,8
891,0.281,0.28300000000000003,0.28200000000000003,0.28200000000000003,0.0008164965809277268,0,8,53739520,all_reduce,8,8
892,0.28300000000000003,0.28400000000000003,0.2833333333333334,0.28300000000000003,0.00047140452079103207,0,8,53870592,all_reduce,8,8
893,0.28300000000000003,0.28400000000000003,0.2836666666666667,0.28400000000000003,0.00047140452079103207,0,8,54001664,all_reduce,8,8
894,0.28400000000000003,0.28600000000000003,0.28500000000000003,0.28500000000000003,0.0008164965809277268,0,8,54132736,all_reduce,8,8
895,0.28600000000000003,0.28700000000000003,0.2866666666666667,0.28700000000000003,0.00047140452079103207,0,8,54263808,all_reduce,8,8
896,0.28500000000000003,0.28700000000000003,0.28600000000000003,0.28600000000000003,0.0008164965809277268,0,8,54394880,all_reduce,8,8
897,0.28500000000000003,0.28600000000000003,0.2853333333333334,0.28500000000000003,0.00047140452079103207,0,8,54525952,all_reduce,8,8
898,0.29,0.294,0.292,0.292,0.0016329931618554536,0,8,54657024,all_reduce,8,8
899,0.293,0.296,0.294,0.293,0.0014142135623730965,0,8,54788096,all_reduce,8,8
900,0.294,0.296,0.295,0.295,0.0008164965809277268,0,8,54919168,all_reduce,8,8
901,0.296,0.297,0.29633333333333334,0.296,0.00047140452079103207,0,8,55050240,all_reduce,8,8
902,0.294,0.294,0.294,0.294,0.0,0,8,55181312,all_reduce,8,8
903,0.294,0.296,0.295,0.295,0.0008164965809277268,0,8,55312384,all_reduce,8,8
904,0.295,0.298,0.296,0.295,0.0014142135623730963,0,8,55443456,all_reduce,8,8
905,0.295,0.296,0.2956666666666667,0.296,0.00047140452079103207,0,8,55574528,all_reduce,8,8
906,0.294,0.295,0.29433333333333334,0.294,0.00047140452079103207,0,8,55705600,all_reduce,8,8
907,0.293,0.296,0.29466666666666663,0.295,0.0012472191289246482,0,8,55836672,all_reduce,8,8
908,0.296,0.296,0.296,0.296,0.0,0,8,55967744,all_reduce,8,8
909,0.296,0.297,0.29633333333333334,0.296,0.00047140452079103207,0,8,56098816,all_reduce,8,8
910,0.294,0.296,0.295,0.295,0.0008164965809277268,0,8,56229888,all_reduce,8,8
911,0.296,0.297,0.29633333333333334,0.296,0.00047140452079103207,0,8,56360960,all_reduce,8,8
912,0.298,0.298,0.298,0.298,0.0,0,8,56492032,all_reduce,8,8
913,0.297,0.299,0.298,0.298,0.0008164965809277268,0,8,56623104,all_reduce,8,8
914,0.297,0.298,0.2976666666666667,0.298,0.00047140452079103207,0,8,56754176,all_reduce,8,8
915,0.296,0.298,0.2973333333333333,0.298,0.0009428090415820641,0,8,56885248,all_reduce,8,8
916,0.298,0.298,0.298,0.298,0.0,0,8,57016320,all_reduce,8,8
917,0.299,0.3,0.2993333333333333,0.299,0.00047140452079103207,0,8,57147392,all_reduce,8,8
918,0.297,0.299,0.298,0.298,0.0008164965809277268,0,8,57278464,all_reduce,8,8
919,0.298,0.299,0.29866666666666664,0.299,0.00047140452079103207,0,8,57409536,all_reduce,8,8
920,0.3,0.3,0.3,0.3,0.0,0,8,57540608,all_reduce,8,8
921,0.3,0.301,0.30033333333333334,0.3,0.00047140452079103207,0,8,57671680,all_reduce,8,8
922,0.298,0.301,0.2993333333333333,0.299,0.0012472191289246482,0,8,57802752,all_reduce,8,8
923,0.3,0.301,0.30066666666666664,0.301,0.00047140452079103207,0,8,57933824,all_reduce,8,8
924,0.301,0.302,0.3013333333333333,0.301,0.00047140452079103207,0,8,58064896,all_reduce,8,8
925,0.301,0.302,0.3013333333333333,0.301,0.00047140452079103207,0,8,58195968,all_reduce,8,8
926,0.301,0.304,0.30266666666666664,0.303,0.0012472191289246482,0,8,58327040,all_reduce,8,8
927,0.303,0.305,0.304,0.304,0.0008164965809277268,0,8,58458112,all_reduce,8,8
928,0.304,0.306,0.305,0.305,0.0008164965809277268,0,8,58589184,all_reduce,8,8
929,0.303,0.304,0.3036666666666667,0.304,0.00047140452079103207,0,8,58720256,all_reduce,8,8
930,0.31,0.313,0.3116666666666667,0.312,0.0012472191289246482,0,8,58851328,all_reduce,8,8
931,0.309,0.313,0.3113333333333333,0.312,0.0016996731711975965,0,8,58982400,all_reduce,8,8
932,0.311,0.314,0.31233333333333335,0.312,0.0012472191289246482,0,8,59113472,all_reduce,8,8
933,0.312,0.315,0.3133333333333333,0.313,0.0012472191289246482,0,8,59244544,all_reduce,8,8
934,0.311,0.314,0.312,0.311,0.0014142135623730965,0,8,59375616,all_reduce,8,8
935,0.311,0.314,0.31266666666666665,0.313,0.0012472191289246482,0,8,59506688,all_reduce,8,8
936,0.315,0.316,0.3153333333333333,0.315,0.00047140452079103207,0,8,59637760,all_reduce,8,8
937,0.312,0.315,0.3136666666666667,0.314,0.0012472191289246482,0,8,59768832,all_reduce,8,8
938,0.313,0.315,0.3136666666666667,0.313,0.0009428090415820641,0,8,59899904,all_reduce,8,8
939,0.314,0.314,0.314,0.314,0.0,0,8,60030976,all_reduce,8,8
940,0.313,0.315,0.314,0.314,0.0008164965809277268,0,8,60162048,all_reduce,8,8
941,0.314,0.315,0.31466666666666665,0.315,0.00047140452079103207,0,8,60293120,all_reduce,8,8
942,0.314,0.315,0.31433333333333335,0.314,0.00047140452079103207,0,8,60424192,all_reduce,8,8
943,0.314,0.315,0.31433333333333335,0.314,0.00047140452079103207,0,8,60555264,all_reduce,8,8
944,0.314,0.316,0.315,0.315,0.0008164965809277268,0,8,60686336,all_reduce,8,8
945,0.315,0.316,0.3156666666666667,0.316,0.00047140452079103207,0,8,60817408,all_reduce,8,8
946,0.315,0.316,0.3156666666666667,0.316,0.00047140452079103207,0,8,60948480,all_reduce,8,8
947,0.315,0.317,0.31633333333333336,0.317,0.0009428090415820641,0,8,61079552,all_reduce,8,8
948,0.315,0.317,0.316,0.316,0.0008164965809277268,0,8,61210624,all_reduce,8,8
949,0.316,0.318,0.31666666666666665,0.316,0.0009428090415820641,0,8,61341696,all_reduce,8,8
950,0.316,0.317,0.31666666666666665,0.317,0.00047140452079103207,0,8,61472768,all_reduce,8,8
951,0.317,0.319,0.318,0.318,0.0008164965809277268,0,8,61603840,all_reduce,8,8
952,0.318,0.319,0.31866666666666665,0.319,0.00047140452079103207,0,8,61734912,all_reduce,8,8
953,0.318,0.32,0.319,0.319,0.0008164965809277268,0,8,61865984,all_reduce,8,8
954,0.319,0.32,0.3193333333333333,0.319,0.00047140452079103207,0,8,61997056,all_reduce,8,8
955,0.319,0.32,0.3196666666666667,0.32,0.00047140452079103207,0,8,62128128,all_reduce,8,8
956,0.321,0.322,0.3213333333333333,0.321,0.00047140452079103207,0,8,62259200,all_reduce,8,8
957,0.321,0.322,0.3213333333333333,0.321,0.00047140452079103207,0,8,62390272,all_reduce,8,8
958,0.321,0.321,0.321,0.321,0.0,0,8,62521344,all_reduce,8,8
959,0.322,0.323,0.32233333333333336,0.322,0.00047140452079103207,0,8,62652416,all_reduce,8,8
960,0.323,0.326,0.32433333333333336,0.324,0.0012472191289246482,0,8,62783488,all_reduce,8,8
961,0.323,0.324,0.3236666666666667,0.324,0.00047140452079103207,0,8,62914560,all_reduce,8,8
962,0.328,0.333,0.33,0.329,0.0021602468994692888,0,8,63045632,all_reduce,8,8
963,0.329,0.331,0.33,0.33,0.0008164965809277268,0,8,63176704,all_reduce,8,8
964,0.33,0.332,0.331,0.331,0.0008164965809277268,0,8,63307776,all_reduce,8,8
965,0.331,0.333,0.332,0.332,0.0008164965809277268,0,8,63438848,all_reduce,8,8
966,0.33,0.333,0.331,0.33,0.0014142135623730963,0,8,63569920,all_reduce,8,8
967,0.33,0.332,0.331,0.331,0.0008164965809277268,0,8,63700992,all_reduce,8,8
968,0.33,0.332,0.331,0.331,0.0008164965809277268,0,8,63832064,all_reduce,8,8
969,0.331,0.333,0.332,0.332,0.0008164965809277268,0,8,63963136,all_reduce,8,8
970,0.33,0.332,0.33066666666666666,0.33,0.0009428090415820641,0,8,64094208,all_reduce,8,8
971,0.332,0.333,0.33233333333333337,0.332,0.00047140452079103207,0,8,64225280,all_reduce,8,8
972,0.333,0.334,0.3333333333333333,0.333,0.00047140452079103207,0,8,64356352,all_reduce,8,8
973,0.332,0.333,0.33266666666666667,0.333,0.00047140452079103207,0,8,64487424,all_reduce,8,8
974,0.332,0.333,0.33266666666666667,0.333,0.00047140452079103207,0,8,64618496,all_reduce,8,8
975,0.333,0.334,0.3336666666666667,0.334,0.00047140452079103207,0,8,64749568,all_reduce,8,8
976,0.333,0.334,0.3333333333333333,0.333,0.00047140452079103207,0,8,64880640,all_reduce,8,8
977,0.333,0.335,0.334,0.334,0.0008164965809277268,0,8,65011712,all_reduce,8,8
978,0.334,0.336,0.33466666666666667,0.334,0.0009428090415820641,0,8,65142784,all_reduce,8,8
979,0.335,0.335,0.335,0.335,0.0,0,8,65273856,all_reduce,8,8
980,0.335,0.336,0.3356666666666667,0.336,0.00047140452079103207,0,8,65404928,all_reduce,8,8
981,0.335,0.336,0.3356666666666667,0.336,0.00047140452079103207,0,8,65536000,all_reduce,8,8
982,0.335,0.337,0.336,0.336,0.0008164965809277268,0,8,65667072,all_reduce,8,8
983,0.336,0.339,0.3373333333333333,0.337,0.0012472191289246482,0,8,65798144,all_reduce,8,8
984,0.338,0.338,0.338,0.338,0.0,0,8,65929216,all_reduce,8,8
985,0.337,0.338,0.3376666666666667,0.338,0.00047140452079103207,0,8,66060288,all_reduce,8,8
986,0.339,0.34,0.3393333333333333,0.339,0.00047140452079103207,0,8,66191360,all_reduce,8,8
987,0.337,0.339,0.3383333333333334,0.339,0.0009428090415820641,0,8,66322432,all_reduce,8,8
988,0.34,0.341,0.3406666666666667,0.341,0.00047140452079103207,0,8,66453504,all_reduce,8,8
989,0.34,0.341,0.3406666666666667,0.341,0.00047140452079103207,0,8,66584576,all_reduce,8,8
990,0.341,0.342,0.3413333333333333,0.341,0.00047140452079103207,0,8,66715648,all_reduce,8,8
991,0.342,0.343,0.3423333333333334,0.342,0.00047140452079103207,0,8,66846720,all_reduce,8,8
992,0.342,0.34400000000000003,0.343,0.343,0.0008164965809277268,0,8,66977792,all_reduce,8,8
993,0.321,0.321,0.321,0.321,0.0,0,8,67108864,all_reduce,8,8
